変更区分,観察名称管理番号（コード）,検索大分類１,検索大分類２,検索大分類３,検索大分類４,検索大分類５,検索大分類６,検索大分類７,検索大分類８,高度専門看護別分類,観察名称,名称ふりがな,焦点,部位,位相,その他,評価基準,結果管理番号,表現タイプ,単位,結果１,結果２,結果３,結果４,結果５,結果６,結果７,結果８,結果９,結果１０,結果１１,結果１２,結果１３,結果１４,結果１５,結果１６,結果１７,結果１８,更新日付,移行先観察名称管理番号,観察名称２,単位コード,観察結果グループコード,採択区分,観察名称交換用コード
0,31004514,3,0,0,3,6,0,0,0,T00,右半腹臥位保持（シムス位）,みぎはんふくがいほじ（しむすい）,姿勢保持,,,半腹臥位保持,,31004514R,列挙型,,可能（自立）,可能（補助具あり）,不可能,,,,,,,,,,,,,,,,20151218,,右半腹臥位保持（シムス位）,,R7022,,
0,31004515,3,0,0,0,0,0,0,0,T00,体位保持時間,たいいほじじかん,姿勢保持,,,体位保持時間,,31004515R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,体位保持時間,U039,,,
0,31004516,3,0,0,3,6,0,0,0,T00,臥位保持時間,がいほじじかん,姿勢保持,,,臥位保持時間,,31004516R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,臥位保持時間,U039,,,
0,31004517,3,0,0,3,6,0,0,0,T00,立位保持時間,りついほじじかん,姿勢保持,,,立位保持時間,,31004517R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,立位保持時間,U039,,,
0,31004518,3,0,0,3,6,0,0,0,T00,片脚立位保持時間,かたあしりついほじじかん,姿勢保持,,,片脚立位保持時間,,31004518R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,片脚立位保持時間,U039,,,
0,31004519,3,0,0,3,6,0,0,0,T00,つま先立ち保持時間,つまさきだちほじじかん,姿勢保持,,,つま先立ち保持時間,,31004519R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,つま先立ち保持時間,U039,,,
0,31004520,3,0,0,3,6,0,0,0,T00,端座位保持時間（車椅子）,たんざいほじじかん（くるまいす）,姿勢保持,,,端座位保持時間,,31004520R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,端座位保持時間（車椅子）,U039,,,
0,31004521,3,0,0,3,6,0,0,0,T00,胡坐保持時間,こざほじじかん,姿勢保持,,,胡坐保持時間,,31004521R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,胡坐保持時間,U039,,,
0,31004522,3,0,0,3,6,0,0,0,T00,正座保持時間,せいざほじじかん,姿勢保持,,,正座保持時間,,31004522R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,正座保持時間,U039,,,
0,31004523,3,0,0,3,6,0,0,0,T00,起座位保持時間,きざいほじじかん,姿勢保持,,,起座位保持時間,,31004523R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,起座位保持時間,U039,,,
0,31004524,3,0,0,3,6,0,0,0,T00,仰臥位保持時間,ぎょうがいほじじかん,姿勢保持,,,仰臥位保持時間,,31004524R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,仰臥位保持時間,U039,,,
0,31004525,3,0,0,3,6,0,0,0,T00,側臥位保持時間,そくがいほじじかん,姿勢保持,,,側臥位保持時間,,31004525R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,側臥位保持時間,U039,,,
0,31004526,3,0,0,3,6,0,0,0,T00,左側臥位保持時間,ひだりそくがいほじじかん,姿勢保持,,,左側臥位保持時間,,31004526R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,左側臥位保持時間,U039,,,
0,31004527,3,0,0,3,6,0,0,0,T00,右側臥位保持時間,みぎそくがいほじじかん,姿勢保持,,,右側臥位保持時間,,31004527R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,右側臥位保持時間,U039,,,
0,31004528,3,0,0,3,6,0,0,0,T00,腹臥位保持時間,ふくがいほじじかん,姿勢保持,,,腹臥位保持時間,,31004528R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,腹臥位保持時間,U039,,,
0,31004529,3,0,0,3,6,0,0,0,T00,腹臥位保持時間（顔下向き）,ふくがいほじじかん（かおしたむき）,姿勢保持,,,腹臥位保持時間,,31004529R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,腹臥位保持時間（顔下向き）,U039,,,
0,31004530,3,0,0,3,6,0,0,0,T00,腹臥位保持時間（顔左向き）,ふくがいほじじかん（かおひだりむき）,姿勢保持,,,腹臥位保持時間,,31004530R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,腹臥位保持時間（顔左向き）,U039,,,
0,31004531,3,0,0,3,6,0,0,0,T00,腹臥位保持時間（顔右向き）,ふくがいほじじかん（かおみぎむき）,姿勢保持,,,腹臥位保持時間,,31004531R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,腹臥位保持時間（顔右向き）,U039,,,
0,31004532,3,0,0,3,6,0,0,0,T00,左半腹臥位保持時間（シムス位）,ひだりはんふくがいほじじかん（しむすい）,姿勢保持,,,左半腹臥位保持時間,,31004532R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,左半腹臥位保持時間（シムス位）,U039,,,
0,31004533,3,0,0,3,6,0,0,0,T00,右半腹臥位保持時間（シムス位）,みぎはんふくがいほじじかん（しむすい）,姿勢保持,,,右半腹臥位保持時間,,31004533R,２数値型,時間:分,99,99,,,,,,,,,,,,,,,,,20151218,,右半腹臥位保持時間（シムス位）,U039,,,
0,31004534,3,0,0,3,6,0,0,0,T00,ＡＤＬ体位変換,えいでぃえるたいいへんかん,アセスメント（ＡＤＬ）,,,体位変換,,31004534R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ体位変換,,R7122,,
0,31004535,3,0,0,3,6,0,0,0,T00,ＡＤＬ入浴,えいでぃえるにゅうよく,アセスメント（ＡＤＬ）,,,入浴,,31004535R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ入浴,,R7122,,
0,31004536,3,0,0,3,6,0,0,0,T00,ＡＤＬシャワー浴,えいでぃえるしゃわーよく,アセスメント（ＡＤＬ）,,,シャワー浴,,31004536R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬシャワー浴,,R7122,,
0,31004537,3,0,0,3,6,0,0,0,T00,ＡＤＬ部分シャワー浴,えいでぃえるぶぶんしゃわーよく,アセスメント（ＡＤＬ）,,,部分シャワー浴,,31004537R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ部分シャワー浴,,R7122,,
0,31004538,3,0,0,3,6,0,0,0,T00,ＡＤＬ清拭,えいでぃえるせいしき,アセスメント（ＡＤＬ）,,,清拭,,31004538R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ清拭,,R7122,,
0,31004539,3,0,0,3,6,0,0,0,T00,ＡＤＬ洗面,えいでぃえるせんめん,アセスメント（ＡＤＬ）,,,洗面,,31004539R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ洗面,,R7122,,
0,31004540,3,0,0,3,6,0,0,0,T00,ＡＤＬ爪切り,えいでぃえるつめきり,アセスメント（ＡＤＬ）,,,爪切り,,31004540R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ爪切り,,R7122,,
0,31004541,3,0,0,3,6,0,0,0,T00,ＡＤＬ歩行（踵）,えいでぃえるほこう（かかと）,アセスメント（ＡＤＬ）,踵,,歩行,,31004541R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ歩行（踵）,,R7122,,
0,31004542,3,0,0,3,6,0,0,0,T00,ＡＤＬ歩行（杖）,えいでぃえるほこう（つえ）,アセスメント（ＡＤＬ）,,,歩行・杖,,31004542R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ歩行（杖）,,R7122,,
0,31004543,3,0,0,3,6,0,0,0,T00,ＡＤＬ歩行（装具）,えいでぃえるほこう（そうぐ）,アセスメント（ＡＤＬ）,,,歩行・装具,,31004543R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ歩行（装具）,,R7122,,
0,31004544,3,0,0,3,6,0,0,0,T00,ＡＤＬ歩行（片松葉杖）,えいでぃえるほこう（かたまつばづえ）,アセスメント（ＡＤＬ）,,,歩行・片松葉杖,,31004544R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ歩行（片松葉杖）,,R7122,,
0,31004545,3,0,0,3,6,0,0,0,T00,ＡＤＬ歩行（歩行器）,えいでぃえるほこう（ほこうき）,アセスメント（ＡＤＬ）,,,歩行・歩行器,,31004545R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ歩行（歩行器）,,R7122,,
0,31004546,3,0,0,3,6,0,0,0,T00,ＡＤＬ歩行（両松葉杖）,えいでぃえるほこう（りょうまつばづえ）,アセスメント（ＡＤＬ）,,,歩行・両松葉杖,,31004546R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ歩行（両松葉杖）,,R7122,,
0,31004547,3,0,0,3,6,0,0,0,T00,ＡＤＬ装具着脱,えいでぃえるそうぐちゃくだつ,アセスメント（ＡＤＬ）,,,装具着脱,,31004547R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬ装具着脱,,R7122,,
0,31004548,3,0,0,3,6,0,0,0,T00,ＡＤＬパット交換,えいでぃえるぱっとこうかん,アセスメント（ＡＤＬ）,,,パット交換,,31004548R,列挙型,,自立,断続的観察,継続的観察,部分介助,全介助,,,,,,,,,,,,,,20161209,,ＡＤＬパット交換,,R7122,,
0,31004549,0,0,0,1,0,0,0,2,T00,疼痛（頚部）,とうつう（けいぶ）,疼痛,頚部,,,,31004549R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（頚部）,,R4003,,
0,31004550,0,0,0,1,0,0,0,3,T00,疼痛（右肩）,とうつう（みぎかた）,疼痛,肩,右,,,31004550R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（右肩）,,R4003,,
0,31004551,0,0,0,1,0,0,0,3,T00,疼痛（左肩）,とうつう（ひだりかた）,疼痛,肩,左,,,31004551R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（左肩）,,R4003,,
0,31004552,0,0,0,1,0,0,0,3,T00,疼痛（肩）,とうつう（かた）,疼痛,肩,,,,31004552R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（肩）,,R4003,,
0,31004553,0,0,0,1,0,0,0,4,T00,疼痛（側胸部）,とうつう（そくきょうぶ）,疼痛,側胸部,,,,31004553R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（側胸部）,,R4003,,
0,31004554,0,0,0,1,0,0,0,4,T00,疼痛（右側胸部）,とうつう（みぎそくきょうぶ）,疼痛,側胸部,右,,,31004554R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（右側胸部）,,R4003,,
0,31004555,0,0,0,1,0,0,0,4,T00,疼痛（左側胸部）,とうつう（ひだりそくきょうぶ）,疼痛,側胸部,左,,,31004555R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（左側胸部）,,R4003,,
0,31004556,0,0,0,10,8,0,0,4,T00,発赤（側胸部）,ほっせき（そくきょうぶ）,発赤,側胸部,,,,31004556R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（側胸部）,,R4003,,
0,31004557,0,0,0,10,8,0,0,4,T00,発赤（右側胸部）,ほっせき（みぎそくきょうぶ）,発赤,側胸部,右,,,31004557R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右側胸部）,,R4003,,
0,31004558,0,0,0,10,8,0,0,4,T00,発赤（左側胸部）,ほっせき（ひだりそくきょうぶ）,発赤,側胸部,左,,,31004558R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左側胸部）,,R4003,,
0,31004559,0,0,0,10,8,0,0,4,T00,創周囲発赤（側胸部）,そうしゅういほっせき（そくきょうぶ）,発赤,創部（側胸部）,周囲,,,31004559R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,創周囲発赤（側胸部）,,R4003,,
0,31004560,0,0,0,10,8,0,0,4,T00,創周囲発赤（右側胸部）,そうしゅういほっせき（みぎそくきょうぶ）,発赤,創部（側胸部）,右・周囲,,,31004560R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,創周囲発赤（右側胸部）,,R4003,,
0,31004561,0,0,0,10,8,0,0,4,T00,創周囲発赤（左側胸部）,そうしゅういほっせき（ひだりそくきょうぶ）,発赤,創部（側胸部）,左・周囲,,,31004561R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,創周囲発赤（左側胸部）,,R4003,,
0,31004562,0,0,0,11,0,0,0,4,T00,創周囲腫脹（側胸部）,そうしゅういしゅちょう（そくきょうぶ）,腫脹,創部（側胸部）,周囲,,,31004562R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,創周囲腫脹（側胸部）,,R4003,,
0,31004563,0,0,0,11,0,0,0,4,T00,創周囲腫脹（右側胸部）,そうしゅういしゅちょう（みぎそくきょうぶ）,腫脹,創部（側胸部）,右・周囲,,,31004563R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,創周囲腫脹（右側胸部）,,R4003,,
0,31004564,0,0,0,11,0,0,0,4,T00,創周囲腫脹（左側胸部）,そうしゅういしゅちょう（ひだりそくきょうぶ）,腫脹,創部（側胸部）,左・周囲,,,31004564R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,創周囲腫脹（左側胸部）,,R4003,,
0,31004565,3,0,0,3,0,0,6,0,T00,ＰＳ（パフォーマンスステータス）,ぴーえす（ぱふぉーまんすすてーたす）,全身状態,,,ＰＳ,パフォーマンスステータス,31004565R,列挙型,,０,１,２,３,４,,,,,,,,,,,,,,20161209,,ＰＳ（パフォーマンスステータス）,,R1038,,
0,31004566,0,0,0,0,8,0,0,10,T00,爪下角質増殖,そうかかくしつぞうしょく,皮膚症状,爪下,,,,31004566R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖,,R4003,,
0,31004567,0,0,0,0,8,0,0,10,T00,爪下角質増殖（手指）,そうかかくしつぞうしょく（しゅし）,皮膚症状,手指・爪下,,,,31004567R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（手指）,,R4003,,
0,31004568,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右手指）,そうかかくしつぞうしょく（みぎしゅし）,皮膚症状,手指・爪下,右,,,31004568R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右手指）,,R4003,,
0,31004569,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左手指）,そうかかくしつぞうしょく（ひだりしゅし）,皮膚症状,手指・爪下,左,,,31004569R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左手指）,,R4003,,
0,31004570,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第一指）,そうかかくしつぞうしょく（みぎだいいっし）,皮膚症状,第一指・爪下,右,,,31004570R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第一指）,,R4003,,
0,31004571,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左第一指）,そうかかくしつぞうしょく（ひだりだいいっし）,皮膚症状,第一指・爪下,左,,,31004571R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左第一指）,,R4003,,
0,31004572,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第二指）,そうかかくしつぞうしょく（みぎだいにし）,皮膚症状,第二指・爪下,右,,,31004572R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第二指）,,R4003,,
0,31004573,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左第二指）,そうかかくしつぞうしょく（ひだりだいにし）,皮膚症状,第二指・爪下,左,,,31004573R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左第二指）,,R4003,,
0,31004574,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第三指）,そうかかくしつぞうしょく（みぎだいさんし）,皮膚症状,第三指・爪下,右,,,31004574R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第三指）,,R4003,,
0,31004575,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左第三指）,そうかかくしつぞうしょく（ひだりだいさんし）,皮膚症状,第三指・爪下,左,,,31004575R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左第三指）,,R4003,,
0,31004576,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第四指）,そうかかくしつぞうしょく（みぎだいよんし）,皮膚症状,第四指・爪下,右,,,31004576R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第四指）,,R4003,,
0,31004577,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左第四指）,そうかかくしつぞうしょく（ひだりだいよんし）,皮膚症状,第四指・爪下,左,,,31004577R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左第四指）,,R4003,,
0,31004578,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第五指）,そうかかくしつぞうしょく（みぎだいごし）,皮膚症状,第五指・爪下,右,,,31004578R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第五指）,,R4003,,
0,31004579,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左第五指）,そうかかくしつぞうしょく（ひだりだいごし）,皮膚症状,第五指・爪下,左,,,31004579R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左第五指）,,R4003,,
0,31004580,0,0,0,0,8,0,0,10,T00,爪下角質増殖（足趾）,そうかかくしつぞうしょく（そくし）,皮膚症状,足趾・爪下,,,,31004580R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（足趾）,,R4003,,
0,31004581,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右足趾）,そうかかくしつぞうしょく（みぎそくし）,皮膚症状,足趾・爪下,右,,,31004581R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右足趾）,,R4003,,
0,31004582,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左足趾）,そうかかくしつぞうしょく（ひだりそくし）,皮膚症状,足趾・爪下,左,,,31004582R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左足趾）,,R4003,,
0,31004583,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第一趾）,そうかかくしつぞうしょく（みぎだいいっし）,皮膚症状,第一趾・爪下,右,,,31004583R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第一趾）,,R4003,,
0,31004584,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左第一趾）,そうかかくしつぞうしょく（ひだりだいいっし）,皮膚症状,第一趾・爪下,左,,,31004584R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左第一趾）,,R4003,,
0,31004585,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第二趾）,そうかかくしつぞうしょく（みぎだいにし）,皮膚症状,第二趾・爪下,右,,,31004585R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第二趾）,,R4003,,
0,31004586,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左第二趾）,そうかかくしつぞうしょく（ひだりだいにし）,皮膚症状,第二趾・爪下,左,,,31004586R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左第二趾）,,R4003,,
0,31004587,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第三趾）,そうかかくしつぞうしょく（みぎだいさんし）,皮膚症状,第三趾・爪下,右,,,31004587R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第三趾）,,R4003,,
0,31004588,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左第三趾）,そうかかくしつぞうしょく（ひだりだいさんし）,皮膚症状,第三趾・爪下,左,,,31004588R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左第三趾）,,R4003,,
0,31004589,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第四趾）,そうかかくしつぞうしょく（みぎだいよんし）,皮膚症状,第四趾・爪下,右,,,31004589R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第四趾）,,R4003,,
0,31004590,0,0,0,0,8,0,0,10,T00,爪下角質増殖（左第四趾）,そうかかくしつぞうしょく（ひだりだいよんし）,皮膚症状,第四趾・爪下,左,,,31004590R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（左第四趾）,,R4003,,
0,31004591,0,0,0,0,8,0,0,10,T00,爪下角質増殖（右第五趾）,そうかかくしつぞうしょく（みぎだいごし）,皮膚症状,第五趾・爪下,右,,,31004591R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,爪下角質増殖（右第五趾）,,R4003,,
